P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
Pottiales	Bartramiales	Oedipodiales	6.821901658403817	4.51871873252685e-12	0.8054723203034179	6293734.0	431960.75	261703.0	228539.75	87001.25	330317.0	156836.75	81211.5	453734.25	1791695.0	356070.0	93923.75	162155.75	221464.25	68173.0
Pottiales	Bartramiales	Orthotrichales	7.225279289493756	2.517985819849855e-13	0.17194696053573238	86171504.5	3223920.0	1938143.5	5149340.25	659203.0	5538737.0	1406000.0	591251.0	2183312.5	30849728.75	2221754.0	572677.25	1334587.0	4965638.5	494684.75
Pottiales	Bartramiales	Tetraphidales	7.824371473177306	2.55351295663786e-15	0.7836870862153029	10753295.5	890016.75	402320.5	413727.25	176574.75	557903.0	258890.25	165579.0	819854.25	3029286.5	705451.5	184569.75	248760.25	387012.25	128310.5
Pottiales	Bartramiales	Polytrichales	9.059906888394817	0.0	0.7919076866415357	52754478.5	4648933.75	2082810.0	2055662.5	874300.5	2738220.0	1306462.75	847070.5	4157587.0	14692018.75	3494037.75	909167.5	1295068.5	1879269.25	662177.75
Pottiales	Bartramiales	Ptychomniales	6.949098965188103	1.8497425813279733e-12	0.17060102535540353	31545684.25	1246456.75	723817.5	1853237.5	258645.0	1992742.5	524920.0	223685.5	798144.75	11253417.25	836113.0	232914.5	494642.0	1744898.5	191024.0
Pottiales	Bruchiales	Bartramiales	9.793935382229252	0.0	0.5686451726968004	14451240.0	683479.5	318295.25	479846.0	86977.5	586530.0	256605.75	102233.75	550898.25	5325845.5	518543.25	92037.0	244710.5	502075.5	78865.25
Pottiales	Archidiales	Bartramiales	6.731670335922887	8.433476139657614e-12	0.32132627523945545	45027694.5	1786319.25	1386647.5	1895154.5	338792.0	2197886.75	988729.75	326451.25	1417887.5	16329269.0	1382151.0	328421.25	947340.5	1874901.25	259422.0
Pottiales	Rhabdoweisiales	Bartramiales	11.694338702932015	0.0	0.39644232071609603	84035774.0	3416922.5	1978593.75	3521894.5	545430.0	4005888.5	1298335.5	514472.75	2758863.5	31311233.25	2689820.25	536811.75	1352860.0	3507522.5	426212.25
Pottiales	Bartramiales	Funariales	9.611176090714478	0.0	0.4464402775228451	29533651.75	1844671.0	981400.5	1349218.25	350365.25	1604954.0	726450.0	313250.25	1228706.25	9825181.0	1254542.0	297051.0	698841.25	1293090.5	263177.0
Pottiales	Bartramiales	Andreaeales	6.902634135637118	2.568167900562912e-12	0.8628519198223676	26426312.25	2687745.0	1080115.75	965879.75	484124.25	1334998.75	663421.5	469447.5	2566304.0	6699364.5	2064791.75	548303.75	605325.75	845278.25	387377.25
Pottiales	Bartramiales	Gigaspermales	6.218361384652107	2.522271280724908e-10	0.22375167254857153	7571504.25	267387.5	234726.75	379594.25	62972.5	444155.25	157111.0	56574.5	221241.25	2669192.5	199526.25	59857.0	157519.25	374773.75	47763.0
Pottiales	Bartramiales	Takakiales	4.80359383336661	7.802241699383927e-07	0.9282832386554559	7024695.0	794678.75	317880.25	227808.75	138790.75	347247.5	174718.75	131772.5	861902.0	1587796.0	602912.5	172243.5	152209.0	204111.75	109633.0
Pottiales	Erpodiales	Bartramiales	6.435540248562033	6.180922440535142e-11	0.4454083487296583	16458324.25	715348.0	639180.0	625738.0	135878.25	716597.75	422444.25	129655.25	585715.25	5887624.75	561267.25	140253.75	422458.25	601475.75	107280.25
Pottiales	Bartramiales	Hookeriales	9.133911842463517	0.0	0.24053921478977194	58186127.75	2610043.25	1360798.25	3327384.25	555017.25	3625801.25	1001909.25	495003.5	1738442.25	20417715.5	1856499.25	482678.25	971583.75	3152590.75	393949.5
Pottiales	Catoscopiales	Bartramiales	7.787483272658471	3.4416913763379853e-15	0.20002076727078125	8343368.25	267786.0	185874.0	421647.75	52286.25	475641.75	121182.75	47748.25	196308.75	3115169.5	204606.0	52235.25	132456.25	409492.0	41850.25
Pottiales	Bartramiales	Buxbaumiales	8.835401190488081	0.0	0.7831644868003703	5977627.0	583659.75	226141.25	237159.5	101278.75	320642.0	143759.5	93638.25	481100.75	1699783.0	417487.75	97640.5	149514.25	212259.5	80334.25
Pottiales	Bartramiales	Hypopterygiales	8.441579981111746	0.0	0.20109971623207964	8281266.0	331734.5	196721.5	483214.5	69242.25	519855.0	137492.0	66368.0	224517.5	2926605.75	247621.5	62459.0	133196.75	455849.75	57605.0
Pottiales	Ditrichales	Oedipodiales	4.760754026315244	9.655494819238442e-07	0.9083918244517589	6110431.75	501775.75	166220.25	152959.0	63433.5	211019.0	106779.25	61040.75	564700.25	1833148.5	433004.25	67235.75	105427.75	149933.75	52529.5
Pottiales	Ditrichales	Orthotrichales	10.225078587936977	0.0	0.6905823286468636	81759925.0	5350739.5	1773468.75	2572537.0	584497.5	3099397.0	1277357.25	637112.0	4168039.75	29520171.5	4083499.25	586530.25	1262147.25	2627560.5	481580.5
Pottiales	Ditrichales	Tetraphidales	6.76609961880946	6.652900452763788e-12	0.8729035095769603	10663737.5	1040656.75	251765.5	290872.0	113848.5	383152.25	167270.25	109733.0	1016171.75	3158826.75	870951.75	130026.0	158686.5	279777.0	94906.5
Pottiales	Ditrichales	Polytrichales	6.6065479851249815	1.9772405934759263e-11	0.891166276490098	50413622.5	5170489.0	1259015.0	1347432.25	599777.0	1820315.5	853636.75	555695.5	4896996.5	14692791.75	4148187.25	647577.5	798777.5	1295335.0	471672.0
Pottiales	Ditrichales	Ptychomniales	10.14142257315679	0.0	0.6895481974673108	29933479.25	1976481.25	641920.75	945896.5	223184.75	1120631.25	475981.75	230915.0	1519715.0	10759744.25	1475941.25	215135.25	475660.0	930168.25	177278.5
Pottiales	Ditrichales	Splachnales	9.289482196282364	0.0	0.6812377686396639	57240727.0	3368052.25	1244862.5	1756648.0	412785.0	2111810.0	924811.5	412244.5	2702558.0	20725843.0	2673081.25	405655.0	919518.0	1748738.0	339361.0
Pottiales	Ditrichales	Archidiales	10.28870863490602	0.0	0.37727814376154717	44344981.0	1536221.5	750612.75	1681901.5	209802.0	1926664.75	547378.25	189840.75	1234733.0	17483270.25	1160365.25	187213.5	563276.25	1727928.0	162292.25
Pottiales	Ditrichales	Rhabdoweisiales	6.610383335289413	1.9267032413949892e-11	0.20296345663083795	83338249.75	2052802.25	1217048.0	3400810.75	296772.0	3802236.25	880366.0	277102.0	1522191.25	34019921.0	1563313.75	248550.0	939811.75	3525520.25	223124.0
